Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.8622;
2;0.7934;
3;0.7788;
4;0.7626;
5;0.7865;
6;0.8413;
7;0.9439;
8;1.2608;
9;1.3469;
10;1.1439;
11;0.9963;
12;0.9656;
13;0.9225;
14;0.9421;
15;0.9656;
16;1.0381;
17;1.3384;
18;1.6605;
19;1.5673;
20;1.3081;
21;1.1785;
22;0.986;
23;0.9717;
24;0.8856;
