Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7134;
2;0.6765;
3;0.6716;
4;0.6716;
5;0.6716;
6;0.6519;
7;0.6839;
8;0.7503;
9;0.7589;
10;0.7175;
11;0.7245;
12;0.7491;
13;0.8339;
14;0.8487;
15;0.7657;
16;0.7306;
17;0.7798;
18;0.9016;
19;1.0221;
20;1.1316;
21;0.8979;
22;0.7134;
23;0.6519;
24;0.6027;
