Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6581;
2;0.6396;
3;0.6394;
4;0.6396;
5;0.6683;
6;0.7134;
7;0.9022;
8;1.0968;
9;1.2185;
10;1.0873;
11;0.9384;
12;0.8696;
13;0.8175;
14;0.845;
15;0.8856;
16;0.9397;
17;0.9548;
18;0.9488;
19;0.9157;
20;0.8942;
21;0.8274;
22;0.7319;
23;0.7134;
24;0.6581;
