Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.492;
2;0.492;
3;0.492;
4;0.492;
5;0.5017;
6;0.5953;
7;0.8659;
8;0.8622;
9;0.8266;
10;0.615;
11;0.5523;
12;0.5535;
13;0.5835;
14;0.5667;
15;0.6273;
16;0.7085;
17;0.7995;
18;0.861;
19;0.8624;
20;0.8751;
21;0.685;
22;0.5976;
23;0.5523;
24;0.5166;
