Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7454;
2;0.7257;
3;0.713;
4;0.7079;
5;0.7203;
6;0.7478;
7;0.9388;
8;1.0701;
9;1.054;
10;0.9187;
11;0.8141;
12;0.7921;
13;0.77;
14;0.779;
15;0.7945;
16;0.8457;
17;0.9283;
18;1.0455;
19;1.0824;
20;1.02;
21;0.9216;
22;0.7847;
23;0.7534;
24;0.706;
