Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6335;
2;0.6027;
3;0.5904;
4;0.5855;
5;0.5781;
6;0.631;
7;0.984;
8;1.1499;
9;1.107;
10;0.9198;
11;0.7995;
12;0.7368;
13;0.7257;
14;0.7365;
15;0.7626;
16;0.8438;
17;0.984;
18;1.0824;
19;1.2903;
20;1.3407;
21;0.9594;
22;0.7454;
23;0.6664;
24;0.6039;
