Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7227;
2;0.679;
3;0.6667;
4;0.6642;
5;0.6765;
6;0.7295;
7;0.9267;
8;1.0455;
9;0.9239;
10;0.8069;
11;0.738;
12;0.7096;
13;0.6888;
14;0.7243;
15;0.7442;
16;0.8241;
17;1.0279;
18;1.0443;
19;0.9132;
20;0.8598;
21;0.7417;
22;0.6852;
23;0.6957;
24;0.6765;
