Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7563;
2;0.738;
3;0.7306;
4;0.7222;
5;0.7405;
6;0.7798;
7;0.9102;
8;1.0824;
9;1.0333;
10;0.7995;
11;0.6941;
12;0.6321;
13;0.6447;
14;0.7183;
15;0.77;
16;0.8707;
17;0.925;
18;0.9963;
19;0.9594;
20;0.9508;
21;0.9717;
22;0.8733;
23;0.8837;
24;0.8118;
