Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.1882;
2;0.2706;
3;0.2891;
4;0.306;
5;0.3198;
6;0.4509;
7;0.7306;
8;0.9224;
9;0.9225;
10;0.7314;
11;0.6691;
12;0.6039;
13;0.5609;
14;0.5657;
15;0.5806;
16;0.6078;
17;0.738;
18;0.8667;
19;1.1685;
20;1.2798;
21;0.9384;
22;0.738;
23;0.6642;
24;0.6027;
