Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6027;
2;0.5915;
3;0.5904;
4;0.5966;
5;0.6098;
6;0.6544;
7;0.8133;
8;0.9388;
9;0.9887;
10;0.984;
11;0.9372;
12;0.9629;
13;0.9905;
14;1.069;
15;1.1365;
16;1.1465;
17;1.2867;
18;1.2068;
19;1.1289;
20;1.0996;
21;0.986;
22;0.861;
23;0.7995;
24;0.7528;
