Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.631;
2;0.6027;
3;0.5904;
4;0.5851;
5;0.5855;
6;0.6219;
7;0.829;
8;0.9723;
9;0.7159;
10;0.5634;
11;0.246;
12;0.164;
13;0.123;
14;0.123;
15;0.182;
16;0.3284;
17;0.6765;
18;0.738;
19;0.7615;
20;0.7257;
21;0.594;
22;0.5043;
23;0.4598;
24;0.3146;
