Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.4254;
2;0.3731;
3;0.3401;
4;0.3383;
5;0.4263;
6;0.5224;
7;0.674;
8;0.6874;
9;0.6391;
10;0.5264;
11;0.369;
12;0.2568;
13;0.2337;
14;0.2583;
15;0.3493;
16;0.492;
17;0.6347;
18;0.7253;
19;0.947;
20;1.1685;
21;0.861;
22;0.6765;
23;0.6236;
24;0.5806;
