Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.8007;
2;0.7679;
3;0.753;
4;0.7495;
5;0.76;
6;0.7964;
7;0.9606;
8;1.182;
9;1.1566;
10;0.9272;
11;0.8423;
12;0.8118;
13;0.7939;
14;0.7995;
15;0.8023;
16;0.8856;
17;1.2634;
18;1.353;
19;1.23;
20;1.1685;
21;1.016;
22;0.8241;
23;0.8462;
24;0.8077;
