Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6985;
2;0.6224;
3;0.6261;
4;0.6175;
5;0.6301;
6;0.6719;
7;0.8504;
8;0.9828;
9;0.9188;
10;0.7437;
11;0.6716;
12;0.6482;
13;0.6258;
14;0.6076;
15;0.5904;
16;0.6261;
17;0.7299;
18;0.9963;
19;1.23;
20;2.2017;
21;1.5252;
22;0.9482;
23;0.7379;
24;0.615;
