Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5313;
2;0.5043;
3;0.3837;
4;0.417;
5;0.4614;
6;0.5354;
7;0.7011;
8;0.7749;
9;0.8255;
10;0.8167;
11;0.7995;
12;0.8096;
13;0.8416;
14;0.8654;
15;0.9071;
16;0.9503;
17;1.0255;
18;0.984;
19;0.9434;
20;0.897;
21;0.7981;
22;0.7907;
23;0.7716;
24;0.7197;
