Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.615;
2;0.5968;
3;0.5892;
4;0.5696;
5;0.5732;
6;0.5797;
7;0.7252;
8;0.8917;
9;0.8813;
10;0.8209;
11;0.7033;
12;0.6615;
13;0.5978;
14;0.5732;
15;0.5781;
16;0.6037;
17;0.6615;
18;0.772;
19;0.8777;
20;0.9337;
21;0.8411;
22;0.6888;
23;0.6253;
24;0.5535;
