Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6801;
2;0.6519;
3;0.6458;
4;0.6335;
5;0.6335;
6;0.6498;
7;0.7306;
8;0.8364;
9;0.8204;
10;0.6888;
11;0.6175;
12;0.6016;
13;0.5338;
14;0.5535;
15;0.6093;
16;0.6309;
17;0.7995;
18;1.075;
19;1.2423;
20;1.1685;
21;0.9717;
22;0.7626;
23;0.6603;
24;0.6076;
