Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.631;
2;0.6;
3;0.5685;
4;0.5439;
5;0.5475;
6;0.6035;
7;0.703;
8;0.8027;
9;0.8033;
10;0.7705;
11;0.6997;
12;0.6656;
13;0.6642;
14;0.6925;
15;0.7767;
16;0.8747;
17;0.8953;
18;0.9239;
19;0.8781;
20;0.8605;
21;0.8118;
22;0.7626;
23;0.7183;
24;0.6765;
