Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6948;
2;0.669;
3;0.6718;
4;0.6642;
5;0.6719;
6;0.6691;
7;0.6913;
8;0.7352;
9;0.7382;
10;0.7304;
11;0.6716;
12;0.6396;
13;0.6322;
14;0.6765;
15;0.7352;
16;0.7995;
17;0.9137;
18;0.9613;
19;0.9522;
20;0.8856;
21;0.8101;
22;0.7415;
23;0.7134;
24;0.6765;
