Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.266;
2;0.3641;
3;0.3764;
4;0.4304;
5;0.4625;
6;0.5166;
7;0.5904;
8;0.6396;
9;0.6432;
10;0.5643;
11;0.4808;
12;0.46;
13;0.4637;
14;0.531;
15;0.6203;
16;0.7134;
17;0.8621;
18;0.9742;
19;0.9828;
20;0.9563;
21;0.8634;
22;0.7872;
23;0.7325;
24;0.6714;
