Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5461;
2;0.5262;
3;0.5328;
4;0.5748;
5;0.6002;
6;0.6744;
7;1.0146;
8;1.1332;
9;1.1931;
10;0.9263;
11;0.6629;
12;0.6467;
13;0.6519;
14;0.6704;
15;0.6924;
16;0.7134;
17;0.6932;
18;0.6381;
19;0.5958;
20;0.5684;
21;0.5061;
22;0.3345;
23;0.3075;
24;0.1845;
