Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6764;
2;0.6444;
3;0.6273;
4;0.6273;
5;0.631;
6;0.6839;
7;0.8285;
8;0.9234;
9;0.8197;
10;0.7134;
11;0.65;
12;0.6079;
13;0.613;
14;0.6349;
15;0.7154;
16;0.9348;
17;1.476;
18;2.0418;
19;1.7097;
20;1.3541;
21;1.0945;
22;0.8202;
23;0.7626;
24;0.7086;
