Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6663;
2;0.6519;
3;0.6519;
4;0.652;
5;0.6704;
6;0.7306;
7;0.9498;
8;1.1776;
9;1.2382;
10;1.0744;
11;0.9355;
12;0.9061;
13;0.8856;
14;0.9633;
15;1.0455;
16;1.3531;
17;1.722;
18;2.2105;
19;1.7221;
20;1.4245;
21;1.0086;
22;0.8147;
23;0.7774;
24;0.7295;
