Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6642;
2;0.6498;
3;0.6396;
4;0.6335;
5;0.633;
6;0.6482;
7;0.7245;
8;0.8118;
9;0.8072;
10;0.7503;
11;0.7134;
12;0.6838;
13;0.6852;
14;0.7175;
15;0.763;
16;0.8487;
17;0.9963;
18;1.0701;
19;1.0271;
20;0.984;
21;0.8376;
22;0.7749;
23;0.7196;
24;0.6672;
