Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7626;
2;0.7109;
3;0.7033;
4;0.7011;
5;0.7189;
6;0.7676;
7;1.0135;
8;1.2509;
9;1.462;
10;1.3834;
11;1.1685;
12;1.1232;
13;1.0848;
14;1.0888;
15;1.1205;
16;1.2546;
17;1.476;
18;1.4681;
19;1.2762;
20;1.107;
21;0.8882;
22;0.7741;
23;0.738;
24;0.6839;
