Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.1095;
2;0.1207;
3;0.1186;
4;0.1218;
5;0.123;Brak danych TGE. Przyjęta została cena z kursu RDN z dnia 2024-11-25
6;0.1729;
7;0.5688;
8;0.6697;
9;0.6714;
10;0.5633;
11;0.4674;
12;0.5043;
13;0.5215;
14;0.5633;
15;0.6714;
16;0.775;
17;0.8118;
18;0.7626;
19;0.7737;
20;0.7328;
21;0.657;
22;0.5894;
23;0.5691;
24;0.5166;
