Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6691;
2;0.635;
3;0.6199;
4;0.6273;
5;0.6519;
6;0.7011;
7;0.9138;
8;1.1439;
9;1.1095;
10;0.9041;
11;0.8315;
12;0.8117;
13;0.8057;
14;0.8278;
15;0.887;
16;1.0317;
17;1.3813;
18;1.4514;
19;1.353;
20;1.1931;
21;0.9594;
22;0.8012;
23;0.744;
24;0.6691;
