Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7454;
2;0.7239;
3;0.7196;
4;0.7239;
5;0.7282;
6;0.7848;
7;1.0086;
8;0.8919;
9;0.6648;
10;0.5018;
11;0.246;
12;0.1242;
13;0.123;
14;0.1263;
15;0.3444;
16;0.5846;
17;0.7481;
18;0.964;
19;1.0086;
20;0.8979;
21;0.7405;
22;0.6587;
23;0.6888;
24;0.6101;
