Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7036;
2;0.6787;
3;0.6777;
4;0.6777;
5;0.6777;
6;0.7043;
7;0.8807;
8;0.9668;
9;0.8389;
10;0.7023;
11;0.6073;
12;0.5545;
13;0.5289;
14;0.5603;
15;0.5883;
16;0.6884;
17;0.8229;
18;0.8894;
19;0.8512;
20;0.7995;
21;0.7173;
22;0.6344;
23;0.6519;
24;0.574;
