Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.2337;
2;0.1968;
3;0.1722;
4;0.1562;
5;0.1562;
6;0.1538;
7;0.1761;
8;0.208;
9;0.2706;
10;0.305;
11;0.2903;
12;0.2829;
13;0.273;
14;0.3321;
15;0.3862;
16;0.4748;
17;0.5166;
18;0.527;
19;0.5067;
20;0.5166;
21;0.4698;
22;0.3926;
23;0.2952;
24;0.1668;
