Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7649;
2;0.7454;
3;0.7321;
4;0.7134;
5;0.7272;
6;0.7241;
7;0.7414;
8;0.7688;
9;0.7708;
10;0.7285;
11;0.6396;
12;0.6174;
13;0.615;
14;0.6273;
15;0.6753;
16;0.7429;
17;0.8487;
18;0.9144;
19;0.9341;
20;0.9225;
21;0.8905;
22;0.8487;
23;0.818;
24;0.7626;
