Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6287;
2;0.6052;
3;0.6052;
4;0.6098;
5;0.6175;
6;0.6718;
7;0.7748;
8;0.8323;
9;0.8011;
10;0.7444;
11;0.6519;
12;0.5981;
13;0.5536;
14;0.5703;
15;0.615;
16;0.6691;
17;0.7898;
18;0.8107;
19;0.7769;
20;0.7193;
21;0.6117;
22;0.5363;
23;0.5067;
24;0.3713;
